,lat [deg],long [deg],RA [deg],dec [deg],vlos [km/s],dist [kpc],pmRA [mas/yr],pmdec [mas/yr]
2577,17.1419860779,156.275673183,90.822431522,48.4101418737,-107.733250524,83.0683429222,-0.21473475714,0.0114319624305
2578,20.1414059571,158.383149407,97.35622224,48.0157542765,-84.9420056961,86.9171144636,-0.225649766242,0.00148909134727
2579,12.8675604993,159.163458574,86.2928520905,45.9083508087,-122.064419337,74.4660873405,-0.278311020347,-0.0392036073263
2580,12.5768233171,157.96212491,84.8958468792,46.4291429439,-115.563350711,78.1580890336,-0.249089279123,-0.0151850707484
2581,14.2762037319,157.176163869,86.8412351704,47.2863982026,-114.85148901,77.5272109798,-0.232899372315,0.034122000041
2582,11.6380327345,161.122284491,86.0649028985,44.5140250828,-127.748931927,70.8085313574,-0.308625612812,-0.0315267758249
2583,12.3693322908,160.736317629,86.7925021678,44.9427256655,-123.387699838,71.9829030871,-0.307375297574,-0.0162817106376
2584,13.4344802015,161.984131264,89.214545637,44.5848475672,-125.399362554,72.0568125211,-0.299814376243,-0.0267873326769
2585,16.8945618578,161.172287613,93.7702280275,45.9270026254,-124.59419843,74.319668832,-0.261457846904,0.00805858202795
2586,16.6602213698,162.828917646,94.450675636,44.9842434182,-121.307995413,76.7057023052,-0.2425041901,0.00499471357488
2587,19.2009324567,164.096164846,98.9740981932,44.8738429852,-97.3569114481,81.7242398071,-0.223931914916,-0.0400860843373
2588,17.2645463833,163.960017586,96.016049532,44.5086037559,-114.393248102,80.6610372759,-0.221773197982,0.00704193499894
2589,16.0877278188,165.338154621,95.1304383386,43.4349701084,-101.366040541,81.7523342432,-0.231622489216,-0.0228091367487
2590,16.574648274,164.528995411,95.3464540956,44.0202786778,-108.383233546,82.0962679466,-0.231303675277,0.0134522829031
2591,16.7561757301,163.100350223,94.7581068701,44.859514565,-106.666182081,83.4461823585,-0.225304552848,-0.0179797728998
2592,16.0099688347,161.617775571,92.7160590373,45.475328518,-102.745297343,81.354421369,-0.236839572243,-0.0327214305583
2593,14.6190888408,158.702246688,88.5615025158,46.6255626042,-80.0231297946,82.6817697032,-0.253869032656,0.0158294983107
2594,17.5198657891,161.051489414,94.6608866697,46.1358978467,-102.333559968,86.6623586726,-0.200736920872,0.00346570103722
2595,20.2817200648,161.550028831,99.3275261697,46.4555349214,-80.3755778369,86.9171333808,-0.207366194869,-0.0273423088682
2596,18.0502213577,161.090775531,95.5139475837,46.234599833,-84.3877883142,89.5909150415,-0.212910646024,0.0150890023946
2597,16.1971436498,161.148163399,92.6908888476,45.7706737931,-93.3861578687,90.9349863591,-0.18248237219,0.0193337432517
2598,16.0474391868,159.861780747,91.5982840521,46.4017322881,-75.6333106317,87.4405753527,-0.216989751265,-0.0516419339362
2599,16.3204604659,163.406242808,94.304726633,44.5831106276,-99.5952303728,88.6122152327,-0.186529938526,0.010116932337
2600,16.0470451476,165.142559139,94.957765021,43.5365565004,-85.9423897887,86.6054213353,-0.222090523432,0.0165771531393
2601,16.8933729368,165.155277076,96.1661959688,43.7448461922,-94.3770463439,86.5685987631,-0.21189635112,-0.0233216102081
2602,15.4715980089,164.143491024,93.5380186587,43.9526030096,-103.093877384,85.7308356786,-0.212032511378,-0.0205429838276
2603,16.5779669396,164.002755245,95.0395995134,44.3164496233,-89.2259554177,85.3906732878,-0.258346043317,-0.000740857423773
2604,16.8287321046,164.036662187,95.4239368383,44.3597805476,-105.706689987,84.1092912409,-0.219509794376,-0.00963265465369
2605,16.4712572766,164.645100109,95.2665422011,43.9285941996,-95.0314053215,84.2156331352,-0.232436257487,-0.0171328246741
2606,16.7498797631,165.481075203,96.1480087551,43.5224938768,-95.561456822,85.555831196,-0.212959375691,-0.0212063814405
2607,15.3754558496,166.349762848,94.738697256,42.6573379691,-98.0650235709,86.2598747082,-0.228417058129,-0.0130867102818
2608,14.3687082318,166.380349644,93.3918196885,42.3583125216,-63.7301102011,86.5837469336,-0.255420878282,0.00938946805169
2609,17.7274541992,166.589793235,98.1425489686,43.1226184816,-83.0703244437,85.4262613798,-0.214497993748,-0.0320580990529
2610,18.0011729421,167.131840458,98.8134150058,42.8713859346,-79.9118027773,87.1977454024,-0.222534985745,0.0236141593685
2611,19.0922415311,165.649678125,99.6148282644,43.980497057,-106.962783444,84.1253767464,-0.214574672335,0.00966179714598
2612,20.0910170831,164.101383448,100.329284275,45.0565334469,-94.5799414037,85.8334903867,-0.17987373059,-0.0140651870458
2613,19.6796942561,166.699392535,100.99098448,43.5077754719,-99.1245676296,87.877245523,-0.199086724321,0.0288350777275
2614,18.3605978093,166.887825197,99.1943905536,43.0999282808,-92.2207239764,91.2948931508,-0.196165186915,0.0133656320133
2615,17.8306746957,165.065063378,97.465697337,44.0235769213,-82.2119451562,92.258678859,-0.197077691914,-0.0138886900365
2616,15.8116145765,166.666015792,95.5199302372,42.5889910306,-81.1318211006,93.8698493803,-0.187426740973,-0.014150119562
2617,16.5727486285,165.708122755,96.0273983377,43.3468926916,-80.233332529,92.4085001383,-0.199780419688,-0.0138998571465
2618,18.2234110197,165.534072998,98.2890918833,43.8491557089,-85.3965974554,91.2172639961,-0.197632005083,-0.0100973660888
2619,16.3959197987,163.87509603,94.6992334326,44.3419770867,-34.3293010039,93.8040091273,-0.208957444304,0.0535793598271
2620,15.3310931681,164.277279114,93.4222033643,43.83974296,-75.4877004213,94.5662825182,-0.190886880734,0.0115284247956
2621,20.8943158743,163.595333308,101.32395543,45.4892035281,-96.6190983883,90.461192604,-0.184534920757,0.0174468095892
2622,20.9047058232,163.794165647,101.435155222,45.3836479483,-91.6705231295,93.5846577357,-0.166566644199,0.0282656622975
2623,18.1274189026,164.166092469,97.4056547963,44.5968410197,-79.5832604139,98.7444045822,-0.171600104035,-0.0075960103061
2624,16.894518772,165.935565929,96.6095501009,43.296929955,-27.8274646506,96.3029011588,-0.219855844974,0.0116924915474
2625,16.3870867822,165.661146694,95.739275483,43.3264477084,-75.534910029,97.1608637081,-0.195074701882,0.00698454219663
2626,16.5965504048,165.975138003,96.2128955729,43.1984791314,-25.9870479439,95.7724298284,-0.225476012059,0.00964783653095
2627,16.3466400064,168.577994097,97.3115981654,41.5863049884,-74.5933041741,96.7979501545,-0.182587613513,-0.0107868923213
2628,19.3994977381,168.259753229,101.33927309,42.5309163015,-68.4092219308,97.6051069879,-0.187299458327,0.0120042252241
2629,20.0161365577,168.105257354,102.137539317,42.7595403028,-77.882157605,93.8104943604,-0.195949124015,0.00252668879113
2630,20.3405576282,165.884295082,101.57021312,44.1136681974,-83.0054019966,93.5626085463,-0.18834983985,-0.0078836554229
2631,21.185140718,165.635199046,102.718262636,44.4223275798,-44.0715929679,97.4903019176,-0.167238042163,0.0465013576809
2632,21.1802566839,165.606513909,102.697947069,44.4374644729,-44.5758451303,97.5080817971,-0.164186130004,0.047945032231
2633,21.5810491785,168.01844954,104.344254683,43.1353021602,-92.294647619,93.958076389,-0.164494706161,0.021603754241
2634,19.7914365737,167.038650622,101.315326448,43.3355546961,-81.8189075644,99.3957840221,-0.158184119717,0.00803352714922
2635,20.3173441677,168.990027918,102.965281012,42.2987538429,-81.3455997732,98.0712099401,-0.172633500375,0.0146010556271
2636,21.7972100272,169.80677293,105.395289142,42.1187665036,-6.6732537655,103.495947672,-0.171813666594,0.0617232609234
2637,21.7974872372,169.786908984,105.387586473,42.1307583657,-7.98263669447,103.441086074,-0.169968089271,0.0605575590165
2638,22.1671345537,168.726467663,105.48405814,42.8342722901,1.89268232793,107.262003814,-0.153317260438,0.052645812105
2639,21.7876967261,167.185972946,104.294305767,43.6576475818,-61.4134090716,107.057112336,-0.155910303597,0.00957418125888
2640,21.6769975797,166.899781335,104.008907526,43.8005669239,42.448076729,104.5637502,-0.206685794559,0.0246258129649
2641,19.6810209933,169.382454972,102.256915397,41.9210999994,-60.4700532869,105.168941437,-0.15923280774,0.0141200464031
2642,19.2847956617,170.44126218,102.202544719,41.1821603683,-59.5737296132,107.293175564,-0.148056066614,0.0189132008279
2643,18.4991061819,168.381132382,100.142381934,42.2490688083,-24.8273827589,104.350066786,-0.159775411845,-0.00949476428724
2644,18.9310119405,169.147863656,101.112216326,41.8895695576,-56.4592211796,108.480867597,-0.148349627216,0.0169319719497
2645,16.661826971,168.221880042,97.5439413215,41.8854002367,-7.20041165844,100.532639922,-0.211209980309,0.00906057001878
2646,17.4528800289,166.180315271,97.5337499193,43.2937450283,31.9750151081,104.617251266,-0.199498561324,0.0123646022413
2647,18.1681657229,166.300930758,98.6154995532,43.395798977,-64.7010137402,103.457508621,-0.174354102009,0.00280452969974
2648,18.5370083904,164.31657454,98.0963037293,44.6061619107,39.921874457,105.23384985,-0.201372707056,0.0077400159619
2649,18.1488905941,166.919833071,98.9113267411,43.0311103524,-68.2458494831,107.232246064,-0.137771167701,-0.00155397236991
2650,19.3805205402,165.070611407,99.7456836629,44.3705031485,-63.1264599011,109.562565245,-0.130233811231,0.0242006900482
2651,21.1776607798,165.327388733,102.567610816,44.5929773319,-20.667332276,106.148000939,-0.15650889328,-0.0110319312227
2652,20.2181881816,163.235986398,100.092050574,45.5520009874,4.85210272913,102.8086376,-0.188773556439,0.0448512497806
2653,21.6332099695,162.094612243,101.790509997,46.4189532609,29.7777322472,102.886849392,-0.168104538645,0.0490898763709
2654,19.6413563745,163.185236147,99.1703537036,45.4630993028,-72.4357390663,104.238515728,-0.14480405109,0.0167613163283
2655,22.3952851604,162.983916269,103.42942404,46.0825514585,36.6233926936,105.824522003,-0.189575650858,0.0341321053154
2656,16.9886639925,164.266812014,95.7912493279,44.2704559159,20.2360428049,107.420441697,-0.177056812633,-0.00819656773364
2657,17.5203268171,160.177710164,94.1133333039,46.587513702,-19.1310437098,104.183811819,-0.169431434248,-0.0277485897488
2658,18.859155865,159.813000784,96.0425265801,47.0615907277,-6.41949629038,106.317615291,-0.169073133259,-0.00734453578308
2659,19.838832486,158.354389947,96.8182225198,47.9736730596,-9.46444009968,101.848269665,-0.185048754428,0.0170065420181
2660,18.3004174256,159.981394613,95.2372377439,46.8591814215,-55.6602460532,92.371758419,-0.252198866216,0.00160077146075
2661,16.8712652726,158.925026714,92.2542828502,47.0717199504,-30.2852762516,96.8085681259,-0.201308279364,0.0240963297074
2662,11.7659330383,156.613405605,82.5394968878,46.8491288077,-68.8717488647,99.8230521116,-0.191904598269,-0.0305224173122
2663,12.4861497696,157.76905816,84.6011410608,46.4983918849,-12.0419074946,100.0216498,-0.214062321407,-0.0274075034739
2664,11.2982514216,161.146490936,85.6154808747,44.394950217,-78.3423476098,94.8875060303,-0.204601710495,-0.0313069957429
2665,13.5569944835,160.310541226,88.177122836,45.5121182682,-57.4824122396,109.367984713,-0.151263318643,-0.000437705096551
2666,14.4293909438,162.569250835,91.0345774703,44.5454308274,-51.5237739734,113.998783239,-0.137592354428,-0.021071392071
2667,15.1946622802,161.292536047,91.2845001091,45.4393612942,-58.1329575145,108.034882945,-0.152561175734,0.019099782002
2668,14.3062579446,163.783386187,91.6662463407,43.8376102747,15.7811374833,106.407876908,-0.182478409221,-0.0156295934282
2669,13.8150525183,164.05546389,91.1624232404,43.5449139633,-54.9288853801,109.541464589,-0.150302106019,0.0156787214578
2670,11.5633914842,164.116198042,88.159985068,42.8304636228,-62.5451217503,104.119102752,-0.177067204733,-0.0215741869086
2671,11.2283401794,164.887940522,88.2598716669,42.2782640145,-10.1680146296,104.252985761,-0.175676041318,-0.0247562538403
2672,15.7603419427,167.847719691,96.1223314661,41.8706143296,-64.9889913528,109.425857184,-0.126398416565,0.0112886242431
2673,17.071023971,165.304692688,96.5049265133,43.7036565991,-54.6092131746,111.122828563,-0.153088154466,-0.000697025204451
2674,15.4342421606,168.208667564,95.8895500049,41.562728295,1.79336707819,102.735421891,-0.201559134439,0.022551366686
2675,16.2928066786,168.132314324,96.9968103249,41.8421408382,-24.5902127208,102.507754038,-0.164548677548,-0.00878181113967
2676,14.3580594584,168.016781034,94.3573510084,41.3740899732,-63.6488492829,101.996444301,-0.16988870645,-0.00197557249254
2677,14.9016067212,169.111863314,95.6977479721,40.8591082904,36.6984575965,104.580662786,-0.202250801197,0.00934964703826
2678,16.1592830952,169.911116733,97.7771658,40.7150199793,-64.2478614597,109.777929794,-0.132592626876,-0.00755132354934
2679,13.9971213878,168.926121775,94.4199548828,40.7100786904,-14.3610021367,105.872366642,-0.163473131188,-0.0143166741129
2680,12.7681491661,167.659991172,92.0755355594,41.1146687342,-55.9219999507,106.71767689,-0.160193770207,0.00454554214826
2681,11.445837961,169.487331873,91.5448110966,39.5593166649,-61.8455877485,100.941547819,-0.19297020764,-0.00119469694243
2682,10.7279950946,168.293835415,89.9060909845,40.067010368,-69.9132662059,98.6832354509,-0.185854888323,-0.0298231697852
2683,9.79149652856,167.566327153,88.2741879792,40.1966142422,-10.3007596953,98.1536605737,-0.230686557873,0.00414581085041
2684,9.79732439074,166.423931544,87.5036769723,40.892830011,-62.9885779357,99.2274262955,-0.188539188147,-0.0120460064231
2685,12.1863045267,167.890008059,91.4754221197,40.7920222739,-66.1314882091,100.799408068,-0.1838688422,0.00875081892702
2686,12.0070609317,168.311575135,91.5128989653,40.4756765213,-71.0702579008,96.0205499171,-0.189748979243,-0.00410227870684
2687,14.4924889827,168.99445689,95.0995667572,40.813537277,-68.7395975897,99.4204223385,-0.174170995642,-0.00827447028874
2688,15.0737259159,167.610929041,95.0677788451,41.8237569604,-79.9460852148,97.6139393225,-0.177966098432,-0.0302359578078
2689,12.7379041738,166.954275163,91.5937319993,41.5321807433,-65.5098303158,96.7146015904,-0.206586254284,-0.00855868803185
2690,15.0527751356,166.323239293,94.2827790363,42.5843204863,-77.1005398444,97.1331328901,-0.168579879542,0.0315671047855
2691,15.9245733954,166.172046862,95.3899479861,42.9090198275,-75.662839482,99.1875889895,-0.179961825898,-0.0215668975873
2692,14.5760331273,167.092819208,94.0992091953,41.9940360137,-65.3233146394,100.625052112,-0.180209882057,-0.0124251622556
2693,14.7804069239,167.254640968,94.4680161822,41.9551979094,21.8636661438,100.406187032,-0.229870156423,0.00533641221454
2694,15.4688117865,165.925954259,94.6161395192,42.9306783361,-7.36210728971,99.1469608724,-0.224953895191,0.00550347600924
2695,15.8542306903,164.660564729,94.3971885129,43.7610375807,14.5213121714,100.536342776,-0.224877295388,0.014490272877
2696,10.8930554954,164.785340765,87.7529033076,42.2290092742,-8.19393090785,97.024607421,-0.244404753574,-0.0155745036163
2697,14.2127920498,163.471088464,91.3298620581,43.9864080125,-52.8788545539,95.0522652051,-0.189758208538,-0.0344548519599
2698,12.4341858173,162.439397292,88.142372818,44.0411818881,-75.4291543466,96.3764664964,-0.181947774733,-0.0323430263288
2699,12.8580739898,163.441825528,89.4320940532,43.6108713524,-23.1193148657,95.3096463264,-0.240349784122,-0.0160761351919
2700,15.2667799735,165.499133853,94.0814477413,43.1238040946,-89.5927702363,94.0920855254,-0.17610680396,-0.0142287048307
2701,13.4713502542,165.57530997,91.6831205987,42.5706079145,-87.2006960185,95.0273812579,-0.173514832093,-0.0226408588444
2702,13.0492121342,168.073759268,92.6918999246,40.9486355775,-83.4560817863,93.7528625339,-0.2031955541,-0.0238131175737
2703,13.104233386,168.686561363,93.1337319736,40.5883315878,-59.3938769464,94.8172192204,-0.212535294187,0.00449516904311
2704,14.4647463209,167.356109284,94.1077639445,41.8043815561,-64.9243173699,92.4157580916,-0.215774500686,-0.00113108577912
2705,14.4399292829,167.073618888,93.9062359385,41.9666238939,-77.8070205609,90.9867674972,-0.207261995996,-0.0127037228926
2706,9.27920414301,166.110406749,86.642344982,40.9013349056,-74.4279193,93.7154536251,-0.202276726052,-0.00644880306867
2707,10.2221313867,166.788037278,88.2819618531,40.8183278281,-31.9153154395,94.8598883107,-0.245766080493,-0.00222525426871
2708,6.18680204641,167.162864123,83.69258091,39.1199459204,-69.8753512754,95.1771142302,-0.203633366247,-0.0291557964053
2709,7.29303309436,168.438671723,85.8805463927,38.7511578443,-69.9674893361,97.851069126,-0.185726648069,-0.0390753194628
2710,8.52883137145,169.006984343,87.7168763598,38.8512423953,-65.8858174265,97.1810521477,-0.203620480725,-0.00450597416657
2711,8.83279911103,166.759811387,86.5495871204,40.3523066584,-67.1068654293,95.8371369748,-0.210197936815,-0.0198614548787
2712,7.6272099885,166.076573942,84.6037039655,40.3271048194,-64.6994845371,98.0679482907,-0.195829203367,-0.0134023941039
2713,6.8901046778,166.583117844,84.0942520807,39.7446403592,-70.3537468011,93.837260688,-0.20757403352,-0.0308612707706
2714,7.40481443665,165.811447602,84.1428904666,40.4035278123,-66.6706134067,98.6268954315,-0.200194423805,-0.0277065362848
2715,9.66393785707,165.687980196,86.8235192978,41.2866090908,-62.7861307826,100.268272152,-0.187058470235,-0.0098795764717
2716,7.64632141642,165.315454514,84.0681901749,40.7883178385,9.7592915901,100.276430164,-0.226366601749,-0.016930699837
2717,8.97288996959,168.739792696,88.0668897273,39.1797499856,26.0507609193,100.958651318,-0.224576323237,-0.00138219985077
2718,8.68158191282,169.27081921,88.0722972838,38.7396985483,-11.6267191119,99.3643095445,-0.215500049493,0.013801308627
2719,6.90365474762,167.389618873,84.6903161984,39.2561244671,-59.4812197628,102.045360727,-0.189896525223,-0.00226533650099
2720,5.48581546074,167.011818247,82.774548114,38.9372976501,-56.7797151003,105.22830692,-0.176470915185,-0.0384176223433
2721,6.57812063906,164.997747276,82.5458999268,40.5754108014,-63.9554618537,101.130750687,-0.192114780062,-0.0326704747857
2722,3.66798422112,166.658496763,80.4570451823,38.4128600469,-6.64792733324,101.933173745,-0.193283451847,-0.0228582597001
2723,1.86024616078,167.412933778,79.0536614752,37.172599281,-4.4850509748,99.0688379876,-0.217482818026,-0.0237104286073
2724,1.55387178887,167.064915641,78.4600780316,37.2529345872,-1.97025045895,99.789300026,-0.213390367041,-0.0151036209793
2725,4.92061187612,169.27724221,83.7619714837,37.2905681246,-47.332931582,109.629298824,-0.165681919669,-0.016520790882
2726,8.08755094276,169.839914311,87.7507932062,38.1592247628,5.83499978595,106.566663821,-0.168611757287,0.00112885666324
2727,8.80874230859,167.385481705,86.9541719811,39.9619163112,-52.670412542,106.689180857,-0.168703521156,-0.00606808172997
2728,10.0842864466,167.735161251,88.7466574094,40.1936581962,-50.157448839,114.693118134,-0.134290159698,-0.00915297878678
2729,8.06096316555,164.650530409,84.0792131071,41.3311238359,-54.3883506467,107.678985413,-0.168519553548,-0.0308182513688
2730,4.81327001482,161.058253784,77.2397710991,42.12394141,-66.6229304268,100.316317296,-0.187995207347,-0.0269313043393
2731,7.29638411407,162.400671569,81.3854508921,42.3375260292,-5.00645753157,101.889218827,-0.191615033073,-0.0428855498952
2732,13.7765501813,155.328542523,84.4998705142,48.0257964863,-19.7556740326,100.755739812,-0.193531508413,-0.0510588055333
2733,9.07235908497,170.938321677,89.6070406794,37.8094158229,-35.8887170243,121.910494906,-0.129525181398,-0.0162146832409
2734,10.5126935701,171.427973566,91.6046421425,37.9983334314,-30.9397643039,123.015613428,-0.136268152168,-0.00672090353026
2735,11.5458911439,170.953553185,92.5569828427,38.6561710032,-41.438177516,117.093763486,-0.1370921179,-0.00510487661453
2736,12.9015299911,169.559928935,93.3988225805,39.9809159319,-42.0330043447,117.136607726,-0.137708584883,-0.00439799270171
2737,6.34109163477,170.540904456,86.2173705257,37.0413179187,-43.8845683713,117.061567673,-0.135852513594,-0.00867066512702
2738,10.7584082557,169.727585657,90.8538660736,39.1775243352,-16.6353885549,135.213690871,-0.108073312408,-0.0033683266107
2739,12.8424759702,169.449045832,93.2586849728,40.0320806448,-29.8810891361,124.045747849,-0.133074592224,-0.00247275088999
2740,12.0954804647,167.677699081,91.2260087431,40.8930064706,-28.0630882557,125.733754471,-0.125145582872,-0.00298088187469
2741,14.309491998,171.991079958,96.5353774085,38.8598438876,-26.6542604891,127.459447554,-0.121758653894,0.0101539005999
2742,14.8753338235,171.989332264,97.2390849639,39.0299256393,-26.2653239201,127.669905544,-0.12324110374,0.0023043436633
2743,17.0450076342,171.405627343,99.6997401054,40.0145230609,-38.3755320246,126.23849932,-0.103817622727,-0.0121756985795
2744,16.1375808879,169.874648433,97.7293903325,40.7317938702,-25.5307561838,130.079416696,-0.110546117298,0.0121652847499
2745,17.0566097855,171.873118074,99.9468933856,39.7198067364,-37.4147845191,124.782837937,-0.105895063249,0.0241604812321
2746,13.701917849,171.184216031,95.3360011509,39.1961577125,-39.2740014981,119.465336262,-0.134893438214,-0.00925186131838
2747,14.8919187099,171.788084574,97.1525381153,39.1649152559,-40.0952409607,119.261385906,-0.129630234439,0.00355534213122
2748,12.6784633589,168.733135751,92.6208975464,40.4273688662,-44.9760744293,112.917587173,-0.155286666302,-0.00219442752576
2749,14.0042508903,168.573489388,94.2230366144,40.9297850314,-50.8819338152,112.218102153,-0.141862430825,0.0080492080018
2750,16.6519174595,170.759501713,98.8625390924,40.3174862278,-41.7170138167,118.800388452,-0.128948993392,0.00516272350869
2751,17.925690799,170.185996961,100.254024676,41.0082715907,-39.9816961252,119.846265995,-0.126234652746,0.0195890426985
2752,17.4410432176,170.343403821,99.6877884712,40.7866762693,-47.367565391,118.837407859,-0.113031842949,0.0252678667592
2753,14.9222503689,163.210113818,92.1628899835,44.3268105351,-47.177607397,115.931240947,-0.134804274684,0.0153582633738
2754,16.985663541,163.010758664,95.0440969661,44.9643041885,-42.857195189,120.782244244,-0.121994525621,0.00989002895135
2755,15.0027677824,162.781937985,91.9987438522,44.5845143406,-43.8252352787,118.535869389,-0.135601380067,0.00142108460611
2756,14.8913456767,167.567115362,94.7991680834,41.7988691694,-24.6335062298,131.520696055,-0.106291863968,0.0113675212437
2757,23.3624957605,166.531494019,106.390457096,44.3115428324,-51.0728726778,118.49335934,-0.116868087483,-0.00752409664593
2758,20.5590910862,166.339017782,102.10630412,43.8998981683,-56.8455276203,113.954896796,-0.121573924115,0.02610794841
2759,18.6969364416,171.163147097,101.749942264,40.5914836735,-43.2616634993,117.943036308,-0.128357742799,0.0165867995928
2760,23.5428491249,168.871895099,107.53535727,43.0016485024,-55.7476364369,116.335925879,-0.120052622016,0.0141280544325
2761,23.3789014527,170.016550706,107.719373401,42.2967848507,-35.7578679687,122.605008543,-0.12179827198,0.0397830055122
2762,19.0421730722,171.238042168,102.24387441,40.6288459794,-39.7063693447,123.509760723,-0.106714494764,0.028021950475
2763,19.2979174175,168.454972125,101.289892265,42.3914537354,-39.4619446927,124.490753329,-0.105301866772,0.026613908496
2764,22.1699602519,167.699860056,105.070774873,43.4338604374,-46.4934368504,121.88274875,-0.111566837462,0.00964953391212
2765,19.9383195622,168.319667032,102.126441579,42.6155407732,-34.3439325859,128.54101276,-0.0995334162786,0.0232164516403
2766,19.3786973072,169.618945926,101.949747,41.7082004226,-34.5840587592,125.829058896,-0.110264597723,0.00184442579595
2767,24.1264903168,170.273348211,108.879975759,42.2768791691,-34.5798122368,127.074086288,-0.115794217938,0.00404062459935
2768,25.7649225959,171.577345066,111.643123253,41.7703840303,-35.4925639494,126.560300556,-0.116617803545,0.0185975809635
2769,28.7184359888,171.152338316,115.791658676,42.4319870472,-54.108229353,119.423699317,-0.101075156643,0.00632494280875
2770,27.9590557488,168.979592952,114.143154346,43.5852880413,-47.1540311665,120.399275092,-0.122853059951,0.0204324226672
2771,29.3313602795,170.22860354,116.493988782,43.0312137494,-41.912230432,124.761068497,-0.103277378182,0.0184050056227
2772,29.3316497719,168.393358445,116.112582992,44.058343928,-45.5035127343,114.22538443,-0.140161725113,0.051186105377
2773,30.3118307094,164.892061478,117.053774131,45.9975725462,52.8850961228,109.705768998,-0.163589009116,0.0511824172282
2774,33.7999668751,167.069672263,123.012611956,45.0393083357,28.687340105,111.620085317,-0.148984816658,0.066505603925
2775,30.561598338,167.562681093,117.884077775,44.6148682724,45.7394538301,108.536616935,-0.16313532008,0.0715815395472
2776,28.2493794491,169.834976132,114.787683752,43.1342589435,37.0165839117,109.512048908,-0.14847522596,0.0714153998167
2777,26.6585477065,170.020731376,112.476604019,42.8224026297,3.5506937435,108.061246249,-0.137897049795,0.0609717628438
2778,23.286822325,168.342720327,106.963769781,43.2647787247,-8.05540955103,108.867522505,-0.14804220996,0.00502749170238
2779,25.2499190557,169.58021348,110.275243478,42.8705309622,-0.601866271673,111.796251524,-0.137850432475,0.014395196562
2780,25.446216301,169.149534416,110.427252036,43.1507754314,-54.5078396615,116.416349254,-0.123132161773,0.0188550469614
2781,27.1262691915,169.427541852,113.005959196,43.2275754715,-51.8338799062,116.980061629,-0.118833964328,0.01333810849
2782,27.6727965744,166.85201152,113.173875157,44.7322517467,-52.1091954376,116.787297344,-0.128544514924,0.0227486477527
2783,25.7459083118,166.028150995,109.907134447,44.9476141383,-45.6696416232,119.556879741,-0.123834303561,0.0350118834898
2784,26.9653772851,164.309120331,111.372968865,46.0122472042,-52.3384889692,110.340204597,-0.153839001017,0.0288674789954
2785,28.271257687,163.266616378,113.307648173,46.6735075055,40.8502990352,111.490956944,-0.159529978914,0.0376158506273
2786,27.7390556598,163.945711875,112.565786669,46.2792479925,-2.30868937733,112.249071209,-0.120064807247,0.0421185498934
2787,28.0842426804,163.397244731,113.018684403,46.5912459051,20.3568857311,111.876424279,-0.133866181477,0.0508282002134
2788,26.3787874378,162.929129726,110.00491882,46.6611786598,4.22764654712,111.034868565,-0.147282462096,0.0141612116523
2789,26.7257658618,162.988003612,110.609389485,46.668436568,17.4274878225,110.751234256,-0.151558292134,0.0200554192423
2790,23.9440129076,161.678590474,105.453677535,46.9945417949,-53.4930675947,112.199145976,-0.145970388606,0.0280076072208
2791,24.7384292915,164.408822208,107.769639022,45.6844494266,-50.971473069,113.924548437,-0.144799922189,0.0267274308187
2792,26.6582457316,164.663205187,110.966324765,45.7923798918,-46.5428418502,116.475338302,-0.132950358062,0.0421334063307
2793,30.0685923236,161.220355366,116.092290474,47.7968422122,36.7256954312,112.202579559,-0.147969632233,0.0492640755216
2794,22.9111912567,156.059781586,101.151300374,49.5342847338,-1.47399520218,105.82477635,-0.164289785518,0.0242010569658
2795,26.5182633962,152.217710028,107.092343677,51.4980061367,21.5788247431,107.807546488,-0.169785771619,0.0218676644051
2796,25.9218090614,151.724003243,105.578175887,51.6469034759,-75.6025173072,97.1990088157,-0.181705630392,0.0124358764042
2797,23.853326025,161.471178014,105.218454275,47.0868621564,-85.1870318188,89.9739829088,-0.199261921011,-0.00277203684961
2798,23.3524479307,166.884409578,106.509794318,44.1110957544,-94.6536199256,88.6997644225,-0.16685039318,-0.0014652457904
2799,25.0181405733,166.163721718,108.809944382,44.7729721629,-85.5607044009,92.0357103585,-0.188203420921,0.00748173969063
2800,26.0173724559,165.567630269,110.196159922,45.2327377255,-86.9465476488,90.1278355376,-0.177733059531,0.00534560086641
2801,25.1447563031,164.921470278,108.59677306,45.4660164686,-56.1177833893,96.7026261389,-0.165664281828,0.00255093940903
2802,22.7468168609,161.413429692,103.32374405,46.9527985865,-60.9477128946,95.9272186144,-0.168231838209,-0.00783568035764
2803,23.8506185258,163.439609787,105.977353993,46.0708098189,37.5237574356,103.149157218,-0.196997459968,0.0445459334844
2804,22.8014478925,165.229096932,105.015770097,44.9409125954,-8.83939326599,103.646031778,-0.157687471229,0.0516882668435
2805,25.6048235793,168.788475149,110.549584416,43.382438899,-44.4139317206,100.330950917,-0.166012363383,0.014327056596
2806,24.5546824985,166.666808302,108.263167336,44.4259494014,-47.3264673148,100.084467377,-0.159714511381,0.000500716681105
2807,25.5958417127,163.537753848,108.880212227,46.2561020447,-38.9297695471,101.197305508,-0.166422127807,0.00667738223677
2808,25.6151629125,165.047334743,109.391876689,45.4610097495,63.0176653033,102.433733284,-0.220235103865,0.0423411716525
